"harvest_date","harvest_moisture_pct","height_in","yield_lb_acre","year","hybrid","emergence_date","planting_date"
2001-10-15,20.5,68,2748,2001,"DK 3875",NA,2001-05-31
2001-10-15,15,63,2052,2001,"DKF29-90",NA,2001-05-31
2001-10-15,17.6,62,1241,2001,"311",NA,2001-05-31
2001-10-15,22.5,57,1855,2001,"INT 425",NA,2001-05-31
2001-10-15,22.2,64,2342,2001,"INT 432",NA,2001-05-31
2001-10-15,21.9,61,1918,2001,"INT 445",NA,2001-05-31
2001-10-15,23.6,62,2213,2001,"9827l9NS",NA,2001-05-31
2001-10-15,21.2,65,2031,2001,"F00001",NA,2001-05-31
2001-10-15,15.5,58,1763,2001,"F00004NS",NA,2001-05-31
2001-10-15,21.9,69,3141,2001,"F84021",NA,2001-05-31
2001-10-15,22.7,59,1842,2001,"F90039HO",NA,2001-05-31
2001-10-15,21.3,69,2688,2001,"IS 4049",NA,2001-05-31
2001-10-15,18,57,2103,2001,"IS 5030",NA,2001-05-31
2001-10-15,34,53,1938,2001,"IS 5331",NA,2001-05-31
2001-10-15,25.5,62,1691,2001,"IS 6039",NA,2001-05-31
2001-10-15,16.6,48,1910,2001,"IS 6111",NA,2001-05-31
2001-10-15,16.3,64,1848,2001,"IS 6421",NA,2001-05-31
2001-10-15,18.2,62,2421,2001,"IS 6521",NA,2001-05-31
2001-10-15,17.9,60,2302,2001,"8300",NA,2001-05-31
2001-10-15,21.5,62,2372,2001,"9404",NA,2001-05-31
2001-10-15,25.7,66,1889,2001,"8372",NA,2001-05-31
2001-10-15,21.9,57,1858,2001,"8242NS",NA,2001-05-31
2001-10-15,29.3,63,1930,2001,"8377NS",NA,2001-05-31
2001-10-15,26.5,63,2403,2001,"8488NS",NA,2001-05-31
2001-10-15,23.5,65,2547,2001,"Cavalry",NA,2001-05-31
2001-10-15,25,60,2793,2001,"SF187",NA,2001-05-31
2001-10-15,23.5,64,2728,2001,"SF260",NA,2001-05-31
2001-10-15,18.6,59,1916,2001,"SF270",NA,2001-05-31
2001-10-15,30.2,57,2271,2001,"SF290",NA,2001-05-31
2001-10-15,23,61,2742,2001,"278",NA,2001-05-31
2001-10-15,20.7,65,2376,2001,"T46-R9",NA,2001-05-31
2001-10-15,16.4,63,2365,2001,"63A70",NA,2001-05-31
2001-10-15,20.4,61,2506,2001,"P6451",NA,2001-05-31
2001-10-15,16.9,62,2277,2001,"XF306",NA,2001-05-31
2001-10-15,19.8,63,2806,2001,"XF3920",NA,2001-05-31
2001-10-15,17.1,67,2381,2001,"141",NA,2001-05-31
2001-10-15,29.5,54,1754,2001,"9123",NA,2001-05-31
2001-10-15,14.4,59,2454,2001,"9215",NA,2001-05-31
2001-10-15,32.6,56,2097,2001,"9405",NA,2001-05-31
2001-10-15,21,65,2549,2001,"9441",NA,2001-05-31
2001-10-15,23.3,58,2523,2001,"9612",NA,2001-05-31
2001-10-15,23.8,58,2478,2001,"9911",NA,2001-05-31
2001-10-15,18.6,58,1924,2001,"99-120",NA,2001-05-31
2001-10-15,21.1,65,2311,2001,"99-14",NA,2001-05-31
2001-10-15,20.4,58,2169,2001,"99-746",NA,2001-05-31
2001-10-15,18.5,62,2268,2001,"99-78",NA,2001-05-31
2001-10-15,21.3,55,2078,2001,"99-90",NA,2001-05-31
2001-10-15,18.7,62,1924,2001,"894",NA,2001-05-31
2002-10-31,11.5,50,2187,2002,"DK3868",NA,2002-05-29
2002-10-31,13.3,50,2339,2002,"DK3875",NA,2002-05-29
2002-10-31,11.2,56,2043,2002,"DKF29-90",NA,2002-05-29
2002-10-31,12.5,57,1650,2002,"DKF31-0INS",2002-05-31,2002-05-29
2002-10-31,11.9,51,2239,2002,"DKF33-33NS",2002-05-31,2002-05-29
2002-10-31,12.1,54,2143,2002,"INT 432",NA,2002-05-29
2002-10-31,14.8,50,2064,2002,"INT 445",2002-05-30,2002-05-29
2002-10-31,12.9,47,1731,2002,"INT 536 NS",2002-05-31,2002-05-29
2002-10-31,13.4,54,1823,2002,"INT 538 NS",NA,2002-05-29
2002-10-31,14,56,1918,2002,"INT 541 NS",NA,2002-05-29
2002-10-31,13.9,52,2218,2002,"INT 550 NS",2002-05-31,2002-05-29
2002-10-31,11.8,54,2103,2002,"971237",NA,2002-05-29
2002-10-31,13.3,NA,2008,2002,"F00001",NA,2002-05-29
2002-10-31,12.6,56,2357,2002,"IS 4049",2002-05-31,2002-05-29
2002-10-31,14.1,50,1750,2002,"IS 5331",2002-05-31,2002-05-29
2002-10-31,12.4,55,2301,2002,"IS 6039",2002-05-31,2002-05-29
2002-10-31,11.8,50,2317,2002,"IS 6521",NA,2002-05-29
2002-10-31,12.4,52,2074,2002,"8300",NA,2002-05-29
2002-10-31,15.3,54,2154,2002,"9501",NA,2002-05-29
2002-10-31,13.9,50,1769,2002,"2010NS",2002-05-31,2002-05-29
2002-10-31,12.5,NA,1966,2002,"8242NS",NA,2002-05-29
2002-10-31,12.5,50,2102,2002,"8377NS",NA,2002-05-29
2002-10-31,14.8,50,2004,2002,"8488NS",NA,2002-05-29
2002-10-31,12,52,2373,2002,"8N327",2002-05-31,2002-05-29
2002-10-31,13.8,52,1940,2002,"8N421",NA,2002-05-29
2002-10-31,12.4,48,2058,2002,"SF260",NA,2002-05-29
2002-10-31,12.4,51,2104,2002,"SF270",2002-05-31,2002-05-29
2002-10-31,12.1,53,2493,2002,"63A70",NA,2002-05-29
2002-10-31,11.5,56,2295,2002,"63A84",NA,2002-05-29
2002-10-31,11.3,54,1947,2002,"63M02",NA,2002-05-29
2002-10-31,12.3,50,1726,2002,"63M52",2002-05-31,2002-05-29
2002-10-31,12.4,56,2558,2002,"63M80",NA,2002-05-29
2002-10-31,13.4,48,2501,2002,"P6451",NA,2002-05-29
2002-10-31,14.3,49,1728,2002,"XF3119",NA,2002-05-29
2002-10-31,14.2,49,2004,2002,"XF3120",NA,2002-05-29
2002-10-31,12.8,57,1757,2002,"141",2002-05-31,2002-05-29
2002-10-31,14.9,51,1987,2002,"9612",NA,2002-05-29
2002-10-31,13.9,55,1704,2002,"894",NA,2002-05-29
2004-10-27,23.6,173,1310,2004,"894",2004-05-31,2004-05-26
2004-10-27,26.9,160,1421,2004,"9405",NA,2004-05-26
2004-10-27,24.4,170,1597,2004,"9441",2004-05-30,2004-05-26
2004-10-27,25.2,157,1609,2004,"CL 55-15",2004-05-29,2004-05-26
2004-10-27,22.2,155,1687,2004,"Exp 15",2004-05-30,2004-05-26
2004-10-27,24.1,168,1603,2004,"Exp T-1",NA,2004-05-26
2004-10-27,23.4,165,1529,2004,"Exp T-2",2004-05-29,2004-05-26
2004-10-27,23.7,175,1474,2004,"Exp T-3",2004-05-28,2004-05-26
2004-10-27,21.3,165,1594,2004,"MSR 50",2004-05-31,2004-05-26
2004-10-27,21.2,188,2027,2004,"MSR 51",2004-05-29,2004-05-26
2004-10-27,18.4,130,1291,2004,"Hysun 511",NA,2004-05-26
2004-10-27,23.1,155,1678,2004,"F00125 NS",NA,2004-05-26
2004-10-27,23,152,1565,2004,"4540 NS",2004-05-31,2004-05-26
2004-10-27,19.9,150,1867,2004,"F10003 NS",2004-05-30,2004-05-26
2004-10-27,20.6,137,1781,2004,"Hysun 521",2004-05-31,2004-05-26
2004-10-27,19.4,152,1563,2004,"4704 NS",2004-05-29,2004-05-26
2004-10-27,22.2,152,1582,2004,"Hysun 525",2004-05-30,2004-05-26
2004-10-27,21.1,163,1440,2004,"4575 NS/CL",NA,2004-05-26
2004-10-27,23.3,170,1464,2004,"4880 NS/CL",2004-05-30,2004-05-26
2004-10-27,25.1,152,1508,2004,"6039",2004-05-30,2004-05-26
2004-10-27,20,157,1654,2004,"6521",2004-05-30,2004-05-26
2004-10-27,21.9,150,1657,2004,"F10046 HO",2004-05-28,2004-05-26
2004-10-27,27.9,168,857,2004,"HyOleic 120",2004-05-27,2004-05-26
2004-10-27,25.4,165,1528,2004,"DG92T94",NA,2004-05-26
2004-10-27,21.4,170,1831,2004,"DG94T90",2004-05-27,2004-05-26
2004-10-27,23.7,140,1523,2004,"Exp 91N05",2004-05-28,2004-05-26
2004-10-27,21.6,147,2052,2004,"Exp 93 N05",2004-05-28,2004-05-26
2004-10-27,25.3,155,1493,2004,"Exp 93 C05",NA,2004-05-26
2004-10-27,18.3,150,1997,2004,"63M80",2004-05-29,2004-05-26
2004-10-27,21.3,147,1513,2004,"Exp 0401",NA,2004-05-26
2004-10-27,20.9,147,1848,2004,"SF 270",2004-05-30,2004-05-26
2004-10-27,19.6,155,1775,2004,"8N251",2004-05-30,2004-05-26
2004-10-27,19.8,165,1643,2004,"8D310",2004-05-29,2004-05-26
2004-10-27,24,155,1913,2004,"8N352",2004-05-30,2004-05-26
2004-10-27,25.1,147,1438,2004,"8N327",2004-05-28,2004-05-26
2004-10-27,24.1,157,1543,2004,"8377NS",NA,2004-05-26
2004-10-27,24,168,1675,2004,"8N421",2004-05-29,2004-05-26
2004-10-27,31.1,163,1542,2004,"8N510",2004-05-29,2004-05-26
2004-10-27,21.1,165,1941,2004,"Defender",2004-05-28,2004-05-26
2004-10-27,24.8,152,1592,2004,"Ranger",2004-05-29,2004-05-26
2004-10-27,22.8,155,1470,2004,"Colonel",2004-05-29,2004-05-26
2004-10-27,26,145,1690,2004,"Blazer",2004-05-29,2004-05-26
2004-10-27,24.6,163,1482,2004,"Charger",2004-05-31,2004-05-26
2004-10-27,24.2,155,1423,2004,"Viper",2004-05-31,2004-05-26
2004-10-27,25.7,173,1751,2004,"X978",2004-05-29,2004-05-26
2004-10-27,23.8,155,1562,2004,"3080DMR",2004-05-29,2004-05-26
2004-10-27,27.7,147,1349,2004,"308",2004-05-29,2004-05-26
2004-10-27,17.8,135,1330,2004,"LSF 115N",NA,2004-05-26
2004-10-27,22,132,1825,2004,"LSF 117N",2004-05-29,2004-05-26
2004-10-27,23.1,168,1344,2004,"LSF 119N",2004-05-29,2004-05-26
2004-10-27,19,142,1755,2004,"LSF 121N",2004-05-29,2004-05-26
2004-10-27,23.9,155,1408,2004,"LSF 126N",2004-05-30,2004-05-26
2004-10-27,22.4,157,1457,2004,"620CL",2004-05-28,2004-05-26
2004-10-27,24.4,155,1354,2004,"650CL",2004-05-29,2004-05-26
2004-10-27,16.5,147,1851,2004,"TRX 3241",2004-05-31,2004-05-26
2004-10-27,33.2,104,958,2004,"TRX 2446",2004-05-30,2004-05-26
2004-10-27,23.4,165,1650,2004,"636",2004-05-29,2004-05-26
2004-10-27,22.2,163,1881,2004,"9404",2004-05-29,2004-05-26
2004-10-27,26.1,145,1315,2004,"8330NS",2004-05-31,2004-05-26
2004-10-27,19.8,155,1666,2004,"8300",NA,2004-05-26
2004-10-27,22.8,142,1772,2004,"INT536",2004-05-31,2004-05-26
2004-10-27,28,147,1715,2004,"INT550",2004-05-28,2004-05-26
2004-10-27,23.4,170,1652,2004,"INT552",2004-05-27,2004-05-26
2004-10-27,20.9,160,1792,2004,"INT432",2004-05-29,2004-05-26
2004-10-27,23.1,163,1755,2004,"INT735",2004-05-28,2004-05-26
2004-10-27,20.7,152,1770,2004,"DKF 33-33NS",2004-05-27,2004-05-26
2004-10-27,20.7,152,1969,2004,"EXP 35-10NS",2004-05-30,2004-05-26
2004-10-27,25.5,163,1586,2004,"MH 4433",2004-05-30,2004-05-26
2004-10-27,22.1,163,1791,2004,"MH 4231",2004-05-28,2004-05-26
2004-10-27,19.7,163,1670,2004,"DKF 30-33 NS",2004-05-31,2004-05-26
2004-10-27,21.4,142,1637,2004,"DKF 38-80 CL",NA,2004-05-26
2004-10-27,30.3,147,1142,2004,"DKF 38-30 NS",NA,2004-05-26
2004-10-27,24.8,142,1837,2004,"MH 4233",NA,2004-05-26
2004-10-27,25.5,160,1530,2004,"MH 4431",2004-05-28,2004-05-26
2004-10-27,20.2,155,1845,2004,"4421",2004-05-29,2004-05-26
2004-10-27,19.8,150,1897,2004,"4440 EXP",NA,2004-05-26
2004-10-27,22.3,152,1724,2004,"DB848NS",2004-05-29,2004-05-26
2004-10-27,23.2,157,1976,2004,"DB845NS",2004-05-30,2004-05-26
2004-10-27,22.2,173,1789,2004,"DB747",2004-05-28,2004-05-26
2004-10-27,26.3,157,1275,2004,"DB847CLNS",2004-05-30,2004-05-26
NA,NA,NA,2156,2004,"RR 2011",NA,NA
2005-10-25,11.3,66,1901,2005,"894",2005-05-26,2005-05-23
2005-10-25,11.4,64,1842,2005,"CL 41",2005-05-27,2005-05-23
2005-10-25,11.5,63,2079,2005,"CL 42",2005-05-26,2005-05-23
2005-10-25,11.2,62,2001,2005,"CL 43",2005-05-29,2005-05-23
2005-10-25,11.5,62,2113,2005,"T-1",2005-05-26,2005-05-23
2005-10-25,11.6,64,1921,2005,"T-4",2005-05-27,2005-05-23
2005-10-25,10.7,67,1860,2005,"9441",2005-05-25,2005-05-23
2005-10-25,12.3,60,1757,2005,"9405",2005-05-25,2005-05-23
2005-10-25,11,66,1474,2005,"CL 55-15",2005-05-27,2005-05-23
2005-10-25,11.4,70,2277,2005,"E-1",2005-05-26,2005-05-23
2005-10-25,12.5,64,1964,2005,"A-1",2005-05-25,2005-05-23
2005-10-25,12.7,67,1973,2005,"A-2",2005-05-28,2005-05-23
2005-10-25,12.4,63,1973,2005,"A-3",2005-05-29,2005-05-23
2005-10-25,13.7,69,1787,2005,"A-4",2005-05-24,2005-05-23
2005-10-25,11,59,1880,2005,"91N05",2005-05-28,2005-05-23
2005-10-25,11.5,58,1984,2005,"93N05",2005-05-26,2005-05-23
2005-10-25,10.9,60,1558,2005,"93C05",2005-05-27,2005-05-23
2005-10-25,10.8,63,2544,2005,"63M80",2005-05-30,2005-05-23
2005-10-25,12.4,70,2374,2005,"64H41",2005-05-27,2005-05-23
2005-10-25,12.1,70,1578,2005,"64H45",2005-05-28,2005-05-23
2005-10-25,10.6,58,1833,2005,"Exp 2405",2005-05-25,2005-05-23
2005-10-25,11.2,59,2625,2005,"Exp 2505",2005-05-25,2005-05-23
2005-10-25,11.6,66,2229,2005,"Defender Plus",2005-05-24,2005-05-23
2005-10-25,11,66,1803,2005,"Defender HO",2005-05-27,2005-05-23
2005-10-25,11.2,65,2212,2005,"Colonel",2005-05-27,2005-05-23
2005-10-25,11.9,60,2234,2005,"Blazer",2005-05-25,2005-05-23
2005-10-25,11.5,62,2340,2005,"X978",2005-05-27,2005-05-23
2005-10-25,12.5,60,2377,2005,"X4839",2005-05-26,2005-05-23
2005-10-25,11.7,67,2123,2005,"X6539",2005-05-26,2005-05-23
2005-10-25,10.6,63,2098,2005,"Viper",2005-05-27,2005-05-23
2005-10-25,11,66,1674,2005,"FN693",2005-05-25,2005-05-23
2005-10-25,11.9,58,2315,2005,"AP541NS",2005-05-26,2005-05-23
2005-10-25,12.8,64,2572,2005,"AP534NS/CL",2005-05-27,2005-05-23
2005-10-25,12.7,65,2178,2005,"AP532 HO",2005-05-25,2005-05-23
2005-10-25,13.1,66,2376,2005,"PEX 2424",2005-05-27,2005-05-23
2005-10-25,12.7,68,2363,2005,"D0-4421",2005-05-29,2005-05-23
2005-10-25,11.4,61,2432,2005,"D0-4440",2005-05-25,2005-05-23
2005-10-25,11.8,67,2314,2005,"D0-4455CL",2005-05-25,2005-05-23
2005-10-25,12.4,66,2205,2005,"DKF 30-33NS",2005-05-27,2005-05-23
2005-10-25,11.4,60,2904,2005,"MH4331B",2005-05-27,2005-05-23
2005-10-25,11.7,61,2176,2005,"MH4435",2005-05-27,2005-05-23
2005-10-25,11.1,65,2550,2005,"MH4436",2005-05-26,2005-05-23
2005-10-25,11.8,65,2328,2005,"DKF 35-10NS",2005-05-25,2005-05-23
2005-10-25,12.2,66,2346,2005,"DKF 38-30",2005-05-26,2005-05-23
2005-10-25,11.1,66,2563,2005,"DKF 33-33 NS",2005-05-26,2005-05-23
2005-10-25,11.1,60,2215,2005,"DKF 38-80CL",2005-05-27,2005-05-23
2005-10-25,12.2,74,1969,2005,"MH5330",2005-05-28,2005-05-23
2005-10-25,11.9,68,2629,2005,"MH5434",2005-05-26,2005-05-23
2005-10-25,10.6,64,2282,2005,"3080DMR, NS",2005-05-26,2005-05-23
2005-10-25,11,62,2146,2005,"308NS",2005-05-29,2005-05-23
2005-10-25,11.4,70,2195,2005,"340 HO",2005-05-28,2005-05-23
2005-10-25,11.7,65,2122,2005,"378 DMR, HO",2005-05-25,2005-05-23
2005-10-25,11.6,64,1822,2005,"343 DMR, HO",2005-05-27,2005-05-23
2005-10-25,10.7,67,1613,2005,"820HO",2005-05-27,2005-05-23
2005-10-25,10.5,62,1859,2005,"TRX 3241",2005-05-26,2005-05-23
2005-10-25,10.8,69,1643,2005,"TRX4240",2005-05-25,2005-05-23
2005-10-25,10.4,64,1723,2005,"TRX 3249",2005-05-25,2005-05-23
2005-10-25,11.2,44,2046,2005,"S672",2005-05-26,2005-05-23
2005-10-25,12.9,52,1741,2005,"TRXS4448",2005-05-25,2005-05-23
2005-10-25,11.2,67,1871,2005,"620CL",2005-05-25,2005-05-23
2005-10-25,10.3,65,2016,2005,"HTF 24N40",2005-05-28,2005-05-23
2005-10-25,11.8,68,2201,2005,"HTF 26N42",2005-05-26,2005-05-23
2005-10-25,11,66,1558,2005,"HTF 28C44",2005-05-29,2005-05-23
2005-10-25,10.8,63,2140,2005,"HTF 27043",2005-05-28,2005-05-23
2005-10-25,11.4,62,2192,2005,"8330NS",2005-05-26,2005-05-23
2005-10-25,11.2,67,2077,2005,"8550NS/CL",2005-05-29,2005-05-23
2005-10-25,10.6,64,2158,2005,"9404",2005-05-28,2005-05-23
2005-10-25,11.3,64,1984,2005,"629",2005-05-28,2005-05-23
2005-10-25,12.4,69,2380,2005,"630",2005-05-26,2005-05-23
2005-10-25,11.1,56,1948,2005,"674",2005-05-27,2005-05-23
2005-10-25,12.2,63,2242,2005,"IS Hysun 521",2005-05-25,2005-05-23
2005-10-25,11.6,62,2278,2005,"IS Hysun 525",2005-05-25,2005-05-23
2005-10-25,11.2,59,1662,2005,"IS Hysun 511",2005-05-27,2005-05-23
2005-10-25,11.1,58,2236,2005,"IS 4704NS",2005-05-27,2005-05-23
2005-10-25,11.3,56,1979,2005,"IS 4540NS",2005-05-25,2005-05-23
2005-10-25,10.8,61,2127,2005,"IS 4575NS/CL",2005-05-28,2005-05-23
2005-10-25,11.4,61,1966,2005,"IS 6111",2005-05-28,2005-05-23
2005-10-25,10.6,63,2358,2005,"IS 6521",2005-05-30,2005-05-23
2005-10-25,12.3,65,1592,2005,"IS HyOleic 120",2005-05-27,2005-05-23
2005-10-25,12.4,65,1978,2005,"IS F100046",2005-05-27,2005-05-23
2005-10-25,11.5,62,2291,2005,"IS F10003",2005-05-29,2005-05-23
2005-10-25,11.8,59,2329,2005,"IS F10016",2005-05-25,2005-05-23
2005-10-25,11.2,67,2299,2005,"IS EX8888 CL",2005-05-25,2005-05-23
2005-10-25,12.6,67,2186,2005,"8N429CL",2005-05-25,2005-05-23
2005-10-25,10.5,62,2136,2005,"E84352",2005-05-28,2005-05-23
2005-10-25,12.7,66,2081,2005,"660CL",2005-05-28,2005-05-23
2005-10-25,11.4,69,2062,2005,"F10125",2005-05-26,2005-05-23
2005-10-25,12.1,68,2415,2005,"02TH03896",2005-05-25,2005-05-23
2005-10-25,11,68,2459,2005,"03TH004205",2005-05-25,2005-05-23
2005-10-25,11.7,65,2679,2005,"03TH004251",2005-05-28,2005-05-23
2005-10-25,10.4,60,2367,2005,"INT 432",2005-05-28,2005-05-23
2005-10-25,11.9,62,2102,2005,"INT 536 NS",2005-05-28,2005-05-23
2005-10-25,10.9,64,2162,2005,"INT 735 NSCL",2005-05-29,2005-05-23
2005-10-25,11,66,2178,2005,"INT 552 NS",2005-05-27,2005-05-23
2005-10-25,11.4,63,2025,2005,"INT 738 NSCL",2005-05-27,2005-05-23
2005-10-25,11.3,64,2254,2005,"8N251",2005-05-29,2005-05-23
2005-10-25,11,63,2069,2005,"8H288 DM",2005-05-27,2005-05-23
2005-10-25,10.7,59,2023,2005,"8N272",2005-05-28,2005-05-23
2005-10-25,10.7,57,2047,2005,"SF270",2005-05-26,2005-05-23
2005-10-25,12.1,64,2391,2005,"8D310",2005-05-26,2005-05-23
2005-10-25,10.8,69,1983,2005,"8H350 DM",2005-05-24,2005-05-23
2005-10-25,11.3,64,2152,2005,"8N386 CL",2005-05-27,2005-05-23
2005-10-25,11,64,2263,2005,"8N419 CL",2005-05-26,2005-05-23
2005-10-25,11.5,62,2532,2005,"8N352",2005-05-25,2005-05-23
2005-10-25,13,66,2620,2005,"8N453 DM",2005-05-26,2005-05-23
2006-10-23,10.9,51,2219,2006,"674",2006-06-05,2006-06-01
2006-10-23,12.9,61,2028,2006,"630CL",2006-06-03,2006-06-01
2006-10-23,12.1,61,2550,2006,"JN 6907 CL",2006-06-04,2006-06-01
2006-10-23,11.6,69,2803,2006,"E-85",2006-06-04,2006-06-01
2006-10-23,11.1,58,1779,2006,"9441",2006-06-04,2006-06-01
2006-10-23,11.8,58,2052,2006,"CL-51",2006-06-03,2006-06-01
2006-10-23,12.8,59,2899,2006,"E-5",2006-06-04,2006-06-01
2006-10-23,11,60,2179,2006,"E-6",2006-06-10,2006-06-01
2006-10-23,11.7,62,2565,2006,"A-1",2006-06-04,2006-06-01
2006-10-23,14.3,58,1978,2006,"A-3",2006-06-06,2006-06-01
2006-10-23,12.4,67,2057,2006,"A-4",2006-06-05,2006-06-01
2006-10-23,14.4,62,2222,2006,"A-5",2006-06-02,2006-06-01
2006-10-23,11.7,63,1998,2006,"A-6",2006-06-03,2006-06-01
2006-10-23,11.7,62,1694,2006,"A-7",2006-06-03,2006-06-01
2006-10-23,9.7,64,1782,2006,"A-8",2006-06-05,2006-06-01
2006-10-23,12.6,58,2525,2006,"4651 NS",2006-06-03,2006-06-01
2006-10-23,12.9,59,2816,2006,"4420 NS",2006-06-02,2006-06-01
2006-10-23,13.9,61,2443,2006,"4668 NS/CL",2006-06-04,2006-06-01
2006-10-23,12.1,61,2421,2006,"4665 HO",2006-06-05,2006-06-01
2006-10-23,11.2,54,2445,2006,"4690 NS",2006-06-02,2006-06-01
2006-10-23,11.1,49,1882,2006,"8N270",2006-06-04,2006-06-01
2006-10-23,12.8,56,2256,2006,"8N 337 DM",2006-06-03,2006-06-01
2006-10-23,11.1,58,1764,2006,"8H 350 DM",2006-06-04,2006-06-01
2006-10-23,12.8,55,2445,2006,"8N 453 DM",2006-06-04,2006-06-01
2006-10-23,10.9,59,2204,2006,"8D310",2006-06-02,2006-06-01
2006-10-23,11,53,2510,2006,"8N 358 CL",2006-06-04,2006-06-01
2006-10-23,11.1,56,2280,2006,"8N 386 CL",2006-06-03,2006-06-01
2006-10-23,11.7,57,2448,2006,"8H 419 CL",2006-06-06,2006-06-01
2006-10-23,11.2,54,2146,2006,"Defender Plus",2006-06-04,2006-06-01
2006-10-23,11.6,55,1993,2006,"Defender HO",2006-06-03,2006-06-01
2006-10-23,12.3,51,2817,2006,"Blazer",2006-06-02,2006-06-01
2006-10-23,10,54,2124,2006,"Viper",2006-06-04,2006-06-01
2006-10-23,13.3,55,2774,2006,"X6539HODMR",2006-06-03,2006-06-01
2006-10-23,12.2,54,2132,2006,"X4239HODMR",2006-06-03,2006-06-01
2006-10-23,11.1,58,1820,2006,"X9765IMIHODMR",2006-06-04,2006-06-01
2006-10-23,10.1,54,1871,2006,"X5854",2006-06-03,2006-06-01
2006-10-23,10.2,50,1986,2006,"LSF115N",2006-06-06,2006-06-01
2006-10-23,10.8,53,2265,2006,"LSF117N",2006-06-03,2006-06-01
2006-10-23,10.8,53,2501,2006,"LSF121N",2006-06-05,2006-06-01
2006-10-23,13.2,58,2258,2006,"LSF223NCL",2006-06-03,2006-06-01
2006-10-23,12.4,55,2844,2006,"PAN 7813NS",2006-06-05,2006-06-01
2006-10-23,16.4,58,2298,2006,"PAN 7924NS",2006-06-04,2006-06-01
2006-10-23,12.2,58,2601,2006,"PAN EX2422",2006-06-03,2006-06-01
2006-10-23,11.8,53,2647,2006,"3080 DMR, NS",2006-06-06,2006-06-01
2006-10-23,12.5,59,2281,2006,"343 DMR",2006-06-02,2006-06-01
2006-10-23,12.7,55,2831,2006,"378 DMR",2006-06-04,2006-06-01
2006-10-23,11.3,57,2414,2006,"305 DMR",2006-06-03,2006-06-01
2006-10-23,15.2,55,2956,2006,"356 NS",2006-06-03,2006-06-01
2006-10-23,11.7,58,2155,2006,"544 CL, NS",2006-06-03,2006-06-01
2006-10-23,11.5,55,2445,2006,"INT 536 NS DM",2006-06-05,2006-06-01
2006-10-23,11,55,2501,2006,"INT 432",2006-06-03,2006-06-01
2006-10-23,10.7,54,2233,2006,"INT 735 NSCL",2006-06-04,2006-06-01
2006-10-23,12.5,64,2595,2006,"INT 737 NSCL",2006-06-05,2006-06-01
2006-10-23,13,62,2452,2006,"INT 337 HO",2006-06-03,2006-06-01
2006-10-23,12.4,53,2307,2006,"Hysun 521",2006-06-05,2006-06-01
2006-10-23,11.3,51,2454,2006,"IS4540NS",2006-06-03,2006-06-01
2006-10-23,10.5,54,2317,2006,"IS4704NS",2006-06-03,2006-06-01
2006-10-23,11.3,60,2466,2006,"HyOleic 120",2006-06-05,2006-06-01
2006-10-23,12.8,56,2769,2006,"EXP 106",2006-06-07,2006-06-01
2006-10-23,16,59,2495,2006,"IS5770 NS/DM",2006-06-04,2006-06-01
2006-10-23,12.4,55,2390,2006,"IS4575 NS/CL",2006-06-04,2006-06-01
2006-10-23,13.8,63,2478,2006,"IS4668 NS/CL",2006-06-04,2006-06-01
2006-10-23,11.6,57,2599,2006,"IS5880 NS/CL",2006-06-03,2006-06-01
2006-10-23,12,56,2323,2006,"MH5437",2006-06-05,2006-06-01
2006-10-23,13.8,55,2881,2006,"MH5438",2006-06-05,2006-06-01
2006-10-23,11.5,56,2471,2006,"F30250",2006-06-05,2006-06-01
2006-10-23,10.8,61,1940,2006,"MH5331",2006-06-03,2006-06-01
2006-10-23,10.3,58,2473,2006,"MH4436",2006-06-09,2006-06-01
2006-10-23,11.8,58,2275,2006,"DKF35-10NS",2006-06-09,2006-06-01
2006-10-23,13,56,2920,2006,"DKF 38-80CL",2006-06-03,2006-06-01
2006-10-23,12.5,59,2216,2006,"MO5077",2006-06-04,2006-06-01
2006-10-23,11.5,55,1970,2006,"MH5436",2006-06-03,2006-06-01
2006-10-23,13.7,56,2820,2006,"DKF37-31NS",2006-06-05,2006-06-01
2006-10-23,11,60,2426,2006,"MH4438CL",2006-06-07,2006-06-01
2006-10-23,10.3,56,1905,2006,"F20018",2006-06-04,2006-06-01
2006-10-23,10.8,44,2190,2006,"F30236",2006-06-06,2006-06-01
2006-10-23,12.4,54,2458,2006,"F30249",2006-06-05,2006-06-01
2006-10-23,11.9,55,2842,2006,"F41271",2006-06-04,2006-06-01
2006-10-23,13.6,50,2785,2006,"F51321",2006-06-09,2006-06-01
2006-10-23,10.3,56,2782,2006,"63M80",2006-06-06,2006-06-01
2006-10-23,11.1,56,2286,2006,"64H41",2006-06-05,2006-06-01
2006-10-23,10.9,54,2535,2006,"63M28",2006-06-06,2006-06-01
2006-10-23,10.4,51,1816,2006,"63M02",2006-06-04,2006-06-01
2006-10-23,11.3,56,2688,2006,"6425",2006-06-05,2006-06-01
2006-10-23,9.7,54,2524,2006,"6623",2006-06-02,2006-06-01
2006-10-23,11,57,2021,2006,"6312",2006-06-04,2006-06-01
2006-10-23,10.9,58,2837,2006,"6621",2006-06-06,2006-06-01
2006-10-23,10.6,56,2750,2006,"6416",2006-06-04,2006-06-01
2006-10-23,13.3,62,2514,2006,"6444",2006-06-05,2006-06-01
2006-10-23,10.9,57,1760,2006,"6423",2006-06-04,2006-06-01
2006-10-23,11.5,56,2424,2006,"6635",2006-06-04,2006-06-01
